21.56313136 0.11019420
21.60114481 0.10609942
21.63915827 0.10001735
21.67717172 0.09213494
21.71518517 0.08266950
21.75319863 0.07186322
21.79121208 0.05997753
21.82922553 0.04728709
21.86723899 0.03407376
21.90525244 0.02062068
21.94326589 0.00720642
21.98127935 -0.00590053
22.01929280 -0.01844686
22.05730625 -0.03019911
22.09531971 -0.04094777
22.13333316 -0.05051070
22.17134661 -0.05873593
22.20936007 -0.06550375
22.24737352 -0.07072803
22.28538697 -0.07435682
22.32340043 -0.07637224
22.36141388 -0.07678971
22.39942733 -0.07565643
22.43744079 -0.07304935
22.47545424 -0.06907258
22.51346769 -0.06385431
22.55148115 -0.05754335
22.58949460 -0.05030541
22.62750805 -0.04231908
22.66552150 -0.03377179
22.70353496 -0.02485565
22.74154841 -0.01576337
22.77956186 -0.00668434
