t_code,t_ps,Sx,Sy,Sz,l1,l2,l3,l4,l5,l6,l7,l8
-7.684000e+01,-5.057701e+01,-8.382106e-03,1.913617e-17,0.000000e+00,-1.565553e-03,-1.186121e-04,9.707053e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-7.682000e+01,-5.056384e+01,-8.382105e-03,1.929880e-17,0.000000e+00,-1.565542e-03,-1.185953e-04,9.706970e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-7.680000e+01,-5.055068e+01,-8.382105e-03,2.054563e-17,0.000000e+00,-1.565529e-03,-1.185785e-04,9.706888e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-7.678000e+01,-5.053751e+01,-8.382104e-03,2.203641e-17,0.000000e+00,-1.565517e-03,-1.185617e-04,9.706805e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-7.676000e+01,-5.052435e+01,-8.382104e-03,2.149431e-17,0.000000e+00,-1.565503e-03,-1.185449e-04,9.706722e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-7.674000e+01,-5.051119e+01,-8.382103e-03,2.211772e-17,0.000000e+00,-1.565489e-03,-1.185282e-04,9.706639e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-7.672000e+01,-5.049802e+01,-8.382103e-03,2.260562e-17,0.000000e+00,-1.565475e-03,-1.185116e-04,9.706557e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-7.670000e+01,-5.048486e+01,-8.382103e-03,1.927169e-17,0.000000e+00,-1.565459e-03,-1.184952e-04,9.706474e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-7.668000e+01,-5.047169e+01,-8.382102e-03,1.837723e-17,0.000000e+00,-1.565443e-03,-1.184788e-04,9.706391e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-7.666000e+01,-5.045853e+01,-8.382102e-03,1.829591e-17,0.000000e+00,-1.565427e-03,-1.184627e-04,9.706309e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-7.664000e+01,-5.044536e+01,-8.382102e-03,1.615461e-17,0.000000e+00,-1.565409e-03,-1.184467e-04,9.706226e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-7.662000e+01,-5.043220e+01,-8.382102e-03,1.691355e-17,0.000000e+00,-1.565392e-03,-1.184310e-04,9.706143e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-7.660000e+01,-5.041904e+01,-8.382102e-03,1.634435e-17,0.000000e+00,-1.565373e-03,-1.184155e-04,9.706061e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-7.658000e+01,-5.040587e+01,-8.382102e-03,1.626303e-17,0.000000e+00,-1.565354e-03,-1.184002e-04,9.705978e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-7.656000e+01,-5.039271e+01,-8.382102e-03,1.542278e-17,0.000000e+00,-1.565335e-03,-1.183853e-04,9.705896e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-7.654000e+01,-5.037954e+01,-8.382102e-03,1.607330e-17,0.000000e+00,-1.565315e-03,-1.183707e-04,9.705814e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-7.652000e+01,-5.036638e+01,-8.382102e-03,1.501620e-17,0.000000e+00,-1.565294e-03,-1.183564e-04,9.705731e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-7.650000e+01,-5.035321e+01,-8.382102e-03,1.222438e-17,0.000000e+00,-1.565273e-03,-1.183424e-04,9.705649e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-7.648000e+01,-5.034005e+01,-8.382102e-03,1.200754e-17,0.000000e+00,-1.565251e-03,-1.183289e-04,9.705567e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-7.646000e+01,-5.032689e+01,-8.382102e-03,1.059808e-17,0.000000e+00,-1.565229e-03,-1.183157e-04,9.705484e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-7.644000e+01,-5.031372e+01,-8.382102e-03,1.214306e-17,0.000000e+00,-1.565207e-03,-1.183030e-04,9.705402e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-7.642000e+01,-5.030056e+01,-8.382102e-03,1.070650e-17,0.000000e+00,-1.565184e-03,-1.182907e-04,9.705320e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-7.640000e+01,-5.028739e+01,-8.382102e-03,1.062518e-17,0.000000e+00,-1.565160e-03,-1.182789e-04,9.705238e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-7.638000e+01,-5.027423e+01,-8.382102e-03,8.456777e-18,0.000000e+00,-1.565136e-03,-1.182675e-04,9.705155e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-7.636000e+01,-5.026107e+01,-8.382102e-03,8.185726e-18,0.000000e+00,-1.565112e-03,-1.182566e-04,9.705073e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-7.634000e+01,-5.024790e+01,-8.382102e-03,7.508100e-18,0.000000e+00,-1.565087e-03,-1.182462e-04,9.704991e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-7.632000e+01,-5.023474e+01,-8.382102e-03,5.692061e-18,0.000000e+00,-1.565063e-03,-1.182363e-04,9.704909e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-7.630000e+01,-5.022157e+01,-8.382102e-03,3.577867e-18,0.000000e+00,-1.565037e-03,-1.182269e-04,9.704827e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-7.628000e+01,-5.020841e+01,-8.382103e-03,2.276825e-18,0.000000e+00,-1.565012e-03,-1.182181e-04,9.704745e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-7.626000e+01,-5.019524e+01,-8.382103e-03,1.544988e-18,0.000000e+00,-1.564986e-03,-1.182098e-04,9.704663e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-7.624000e+01,-5.018208e+01,-8.382103e-03,2.818926e-18,0.000000e+00,-1.564960e-03,-1.182021e-04,9.704581e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-7.622000e+01,-5.016892e+01,-8.382103e-03,1.761829e-18,0.000000e+00,-1.564933e-03,-1.181949e-04,9.704499e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-7.620000e+01,-5.015575e+01,-8.382103e-03,4.878910e-19,0.000000e+00,-1.564907e-03,-1.181883e-04,9.704417e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-7.618000e+01,-5.014259e+01,-8.382103e-03,-2.520770e-18,0.000000e+00,-1.564880e-03,-1.181822e-04,9.704336e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-7.616000e+01,-5.012942e+01,-8.382103e-03,-3.225501e-18,0.000000e+00,-1.564853e-03,-1.181768e-04,9.704254e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-7.614000e+01,-5.011626e+01,-8.382103e-03,-2.547875e-18,0.000000e+00,-1.564826e-03,-1.181719e-04,9.704172e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-7.612000e+01,-5.010309e+01,-8.382103e-03,-4.011548e-18,0.000000e+00,-1.564799e-03,-1.181676e-04,9.704090e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-7.610000e+01,-5.008993e+01,-8.382103e-03,-4.526544e-18,0.000000e+00,-1.564772e-03,-1.181639e-04,9.704009e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-7.608000e+01,-5.007677e+01,-8.382103e-03,-5.827587e-18,0.000000e+00,-1.564745e-03,-1.181608e-04,9.703927e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-7.606000e+01,-5.006360e+01,-8.382103e-03,-6.044427e-18,0.000000e+00,-1.564718e-03,-1.181583e-04,9.703845e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-7.604000e+01,-5.005044e+01,-8.382103e-03,-9.080193e-18,0.000000e+00,-1.564690e-03,-1.181564e-04,9.703764e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-7.602000e+01,-5.003727e+01,-8.382103e-03,-9.568084e-18,0.000000e+00,-1.564663e-03,-1.181551e-04,9.703682e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-7.600000e+01,-5.002411e+01,-8.382103e-03,-1.002887e-17,0.000000e+00,-1.564636e-03,-1.181543e-04,9.703601e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-7.598000e+01,-5.001094e+01,-8.382102e-03,-9.405454e-18,0.000000e+00,-1.564609e-03,-1.181541e-04,9.703519e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-7.596000e+01,-4.999778e+01,-8.382102e-03,-9.080193e-18,0.000000e+00,-1.564582e-03,-1.181546e-04,9.703438e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-7.594000e+01,-4.998462e+01,-8.382102e-03,-9.269929e-18,0.000000e+00,-1.564555e-03,-1.181555e-04,9.703356e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-7.592000e+01,-4.997145e+01,-8.382102e-03,-1.078781e-17,0.000000e+00,-1.564528e-03,-1.181571e-04,9.703275e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-7.590000e+01,-4.995829e+01,-8.382101e-03,-1.227859e-17,0.000000e+00,-1.564501e-03,-1.181591e-04,9.703193e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-7.588000e+01,-4.994512e+01,-8.382101e-03,-1.043545e-17,0.000000e+00,-1.564475e-03,-1.181618e-04,9.703112e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-7.586000e+01,-4.993196e+01,-8.382100e-03,-1.225148e-17,0.000000e+00,-1.564449e-03,-1.181649e-04,9.703031e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-7.584000e+01,-4.991879e+01,-8.382100e-03,-1.366095e-17,0.000000e+00,-1.564423e-03,-1.181686e-04,9.702950e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-7.582000e+01,-4.990563e+01,-8.382099e-03,-1.531436e-17,0.000000e+00,-1.564397e-03,-1.181728e-04,9.702868e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-7.580000e+01,-4.989247e+01,-8.382099e-03,-1.517883e-17,0.000000e+00,-1.564371e-03,-1.181775e-04,9.702787e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-7.578000e+01,-4.987930e+01,-8.382098e-03,-1.569383e-17,0.000000e+00,-1.564346e-03,-1.181827e-04,9.702706e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-7.576000e+01,-4.986614e+01,-8.382098e-03,-1.615461e-17,0.000000e+00,-1.564321e-03,-1.181884e-04,9.702625e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-7.574000e+01,-4.985297e+01,-8.382097e-03,-1.775381e-17,0.000000e+00,-1.564297e-03,-1.181945e-04,9.702544e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-7.572000e+01,-4.983981e+01,-8.382096e-03,-1.780802e-17,0.000000e+00,-1.564272e-03,-1.182011e-04,9.702463e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-7.570000e+01,-4.982665e+01,-8.382096e-03,-1.856696e-17,0.000000e+00,-1.564249e-03,-1.182081e-04,9.702381e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
