t,Sx,Sy,Sz,l1,l2,l3,l4,l5,l6,l7,l8
-2.860000e+01,-8.361130e-03,1.191437e-17,-2.220446e-16,1.608083e-03,1.220936e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-2.858000e+01,-8.361130e-03,1.204311e-17,-2.220446e-16,1.608083e-03,1.220936e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-2.856000e+01,-8.361130e-03,9.897580e-18,-2.220446e-16,1.608083e-03,1.220935e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-2.854000e+01,-8.361130e-03,6.965999e-18,-2.220446e-16,1.608083e-03,1.220935e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-2.852000e+01,-8.361130e-03,8.175562e-18,-2.220446e-16,1.608083e-03,1.220935e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-2.850000e+01,-8.361131e-03,9.430865e-18,-2.220446e-16,1.608083e-03,1.220935e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-2.848000e+01,-8.361131e-03,8.825236e-18,-2.220446e-16,1.608083e-03,1.220935e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-2.846000e+01,-8.361131e-03,1.128417e-17,-2.220446e-16,1.608083e-03,1.220935e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-2.844000e+01,-8.361131e-03,1.412512e-17,-2.220446e-16,1.608083e-03,1.220935e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-2.842000e+01,-8.361131e-03,1.467485e-17,-2.220446e-16,1.608083e-03,1.220935e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-2.840000e+01,-8.361131e-03,1.637823e-17,-2.220446e-16,1.608083e-03,1.220935e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-2.838000e+01,-8.361131e-03,1.707280e-17,-2.220446e-16,1.608083e-03,1.220935e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-2.836000e+01,-8.361131e-03,1.845261e-17,-2.220446e-16,1.608083e-03,1.220935e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-2.834000e+01,-8.361131e-03,1.791221e-17,-2.220446e-16,1.608083e-03,1.220935e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-2.832000e+01,-8.361131e-03,1.833403e-17,-2.220446e-16,1.608083e-03,1.220935e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-2.830000e+01,-8.361131e-03,1.793338e-17,-2.220446e-16,1.608083e-03,1.220935e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-2.828000e+01,-8.361131e-03,1.745735e-17,-2.220446e-16,1.608083e-03,1.220934e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-2.826000e+01,-8.361131e-03,1.784698e-17,-2.220446e-16,1.608083e-03,1.220934e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-2.824000e+01,-8.361131e-03,1.703383e-17,-2.220446e-16,1.608083e-03,1.220934e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-2.822000e+01,-8.361131e-03,1.729387e-17,-2.220446e-16,1.608083e-03,1.220934e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-2.820000e+01,-8.361131e-03,1.657220e-17,-2.220446e-16,1.608083e-03,1.220934e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-2.818000e+01,-8.361131e-03,1.727015e-17,-2.220446e-16,1.608083e-03,1.220934e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-2.816000e+01,-8.361131e-03,1.563538e-17,-2.220446e-16,1.608083e-03,1.220934e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-2.814000e+01,-8.361131e-03,1.212612e-17,-2.220446e-16,1.608083e-03,1.220934e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-2.812000e+01,-8.361131e-03,8.092553e-18,-2.220446e-16,1.608083e-03,1.220934e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-2.810000e+01,-8.361131e-03,5.907208e-18,-2.220446e-16,1.608083e-03,1.220934e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-2.808000e+01,-8.361131e-03,3.971737e-18,-2.220446e-16,1.608083e-03,1.220934e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-2.806000e+01,-8.361131e-03,5.059328e-18,-2.220446e-16,1.608083e-03,1.220934e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-2.804000e+01,-8.361131e-03,3.811648e-18,-2.220446e-16,1.608083e-03,1.220934e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-2.802000e+01,-8.361130e-03,8.148457e-19,-2.220446e-16,1.608083e-03,1.220934e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-2.800000e+01,-8.361130e-03,-2.005774e-18,-2.220446e-16,1.608083e-03,1.220933e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-2.798000e+01,-8.361130e-03,-3.741345e-18,-2.220446e-16,1.608083e-03,1.220933e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-2.796000e+01,-8.361130e-03,-4.578213e-18,-2.220446e-16,1.608083e-03,1.220933e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-2.794000e+01,-8.361130e-03,-4.404571e-18,-2.220446e-16,1.608083e-03,1.220933e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-2.792000e+01,-8.361130e-03,-3.707463e-18,-2.220446e-16,1.608083e-03,1.220933e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-2.790000e+01,-8.361130e-03,-2.453854e-18,-2.220446e-16,1.608083e-03,1.220933e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-2.788000e+01,-8.361130e-03,-5.731025e-18,-2.220446e-16,1.608083e-03,1.220933e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-2.786000e+01,-8.361130e-03,-7.446267e-18,-2.220446e-16,1.608083e-03,1.220933e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-2.784000e+01,-8.361130e-03,-7.384433e-18,-2.220446e-16,1.608083e-03,1.220933e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-2.782000e+01,-8.361130e-03,-6.828780e-18,-2.220446e-16,1.608083e-03,1.220933e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-2.780000e+01,-8.361130e-03,-6.161318e-18,-2.220446e-16,1.608083e-03,1.220933e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-2.778000e+01,-8.361130e-03,-6.252797e-18,-2.220446e-16,1.608083e-03,1.220933e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-2.776000e+01,-8.361130e-03,-6.399334e-18,-2.220446e-16,1.608083e-03,1.220933e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-2.774000e+01,-8.361130e-03,-4.789971e-18,-2.220446e-16,1.608083e-03,1.220933e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-2.772000e+01,-8.361130e-03,-2.641896e-18,-2.220446e-16,1.608083e-03,1.220933e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-2.770000e+01,-8.361130e-03,1.270549e-18,-2.220446e-16,1.608083e-03,1.220933e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-2.768000e+01,-8.361130e-03,4.739149e-18,-2.220446e-16,1.608083e-03,1.220933e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-2.766000e+01,-8.361130e-03,3.445730e-18,-2.220446e-16,1.608083e-03,1.220933e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-2.764000e+01,-8.361130e-03,1.352712e-18,-2.220446e-16,1.608083e-03,1.220933e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-2.762000e+01,-8.361130e-03,-2.298847e-18,-2.220446e-16,1.608083e-03,1.220933e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-2.760000e+01,-8.361130e-03,-4.607859e-18,-2.220446e-16,1.608083e-03,1.220933e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-2.758000e+01,-8.361130e-03,-6.454391e-18,-2.220446e-16,1.608083e-03,1.220933e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-2.756000e+01,-8.361130e-03,-6.927882e-18,-2.220446e-16,1.608083e-03,1.220933e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-2.754000e+01,-8.361130e-03,-6.520460e-18,-2.220446e-16,1.608083e-03,1.220933e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-2.752000e+01,-8.361130e-03,-5.720013e-18,-2.220446e-16,1.608083e-03,1.220933e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-2.750000e+01,-8.361130e-03,-6.526389e-18,-2.220446e-16,1.608083e-03,1.220933e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-2.748000e+01,-8.361130e-03,-6.194352e-18,-2.220446e-16,1.608083e-03,1.220933e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-2.746000e+01,-8.361130e-03,-6.977857e-18,-2.220446e-16,1.608083e-03,1.220933e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-2.744000e+01,-8.361130e-03,-6.739841e-18,-2.220446e-16,1.608083e-03,1.220933e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-2.742000e+01,-8.361130e-03,-6.200281e-18,-2.220446e-16,1.608083e-03,1.220933e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-2.740000e+01,-8.361130e-03,-5.389671e-18,-2.220446e-16,1.608083e-03,1.220933e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-2.738000e+01,-8.361130e-03,-5.003424e-18,-2.220446e-16,1.608083e-03,1.220933e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-2.736000e+01,-8.361130e-03,-7.126088e-18,-2.220446e-16,1.608083e-03,1.220933e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-2.734000e+01,-8.361130e-03,-7.654637e-18,-2.220446e-16,1.608083e-03,1.220933e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-2.732000e+01,-8.361130e-03,-7.741034e-18,-2.220446e-16,1.608083e-03,1.220933e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-2.730000e+01,-8.361130e-03,-5.930925e-18,-2.220446e-16,1.608083e-03,1.220933e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-2.728000e+01,-8.361130e-03,-5.080504e-18,-2.220446e-16,1.608083e-03,1.220933e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-2.726000e+01,-8.361130e-03,-4.676469e-18,-2.220446e-16,1.608082e-03,1.220933e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-2.724000e+01,-8.361130e-03,-3.809954e-18,-2.220446e-16,1.608082e-03,1.220933e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-2.722000e+01,-8.361130e-03,-3.968349e-18,-2.220446e-16,1.608082e-03,1.220933e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-2.720000e+01,-8.361130e-03,-4.550261e-18,-2.220446e-16,1.608082e-03,1.220933e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-2.718000e+01,-8.361130e-03,-5.270239e-18,-2.220446e-16,1.608082e-03,1.220933e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-2.716000e+01,-8.361130e-03,-6.499284e-18,-2.220446e-16,1.608082e-03,1.220933e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-2.714000e+01,-8.361130e-03,-5.203323e-18,-2.220446e-16,1.608082e-03,1.220933e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-2.712000e+01,-8.361130e-03,-7.576710e-18,-2.220446e-16,1.608082e-03,1.220933e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-2.710000e+01,-8.361130e-03,-1.008054e-17,-2.220446e-16,1.608082e-03,1.220933e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-2.708000e+01,-8.361130e-03,-8.396638e-18,-2.220446e-16,1.608082e-03,1.220933e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-2.706000e+01,-8.361130e-03,-7.702918e-18,-2.220446e-16,1.608082e-03,1.220933e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-2.704000e+01,-8.361130e-03,-6.222304e-18,-2.220446e-16,1.608082e-03,1.220934e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-2.702000e+01,-8.361130e-03,-5.437952e-18,-2.220446e-16,1.608082e-03,1.220934e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-2.700000e+01,-8.361130e-03,-7.194698e-18,-2.220446e-16,1.608082e-03,1.220934e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-2.698000e+01,-8.361130e-03,-8.662606e-18,-2.220446e-16,1.608082e-03,1.220934e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-2.696000e+01,-8.361130e-03,-1.070141e-17,-2.220446e-16,1.608082e-03,1.220934e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-2.694000e+01,-8.361130e-03,-1.152981e-17,-2.220446e-16,1.608082e-03,1.220934e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-2.692000e+01,-8.361130e-03,-1.171023e-17,-2.220446e-16,1.608082e-03,1.220934e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-2.690000e+01,-8.361130e-03,-1.437500e-17,-2.220446e-16,1.608082e-03,1.220934e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-2.688000e+01,-8.361130e-03,-1.623000e-17,-2.220446e-16,1.608082e-03,1.220934e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-2.686000e+01,-8.361130e-03,-1.391845e-17,-2.220446e-16,1.608082e-03,1.220934e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-2.684000e+01,-8.361131e-03,-1.225995e-17,-2.220446e-16,1.608082e-03,1.220934e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-2.682000e+01,-8.361131e-03,-1.234381e-17,-2.220446e-16,1.608082e-03,1.220934e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-2.680000e+01,-8.361131e-03,-1.038124e-17,-2.220446e-16,1.608082e-03,1.220934e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-2.678000e+01,-8.361131e-03,-8.989561e-18,-2.220446e-16,1.608082e-03,1.220934e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-2.676000e+01,-8.361131e-03,-8.012932e-18,-2.220446e-16,1.608082e-03,1.220934e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-2.674000e+01,-8.361131e-03,-6.144377e-18,-2.220446e-16,1.608082e-03,1.220934e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-2.672000e+01,-8.361131e-03,-3.260230e-18,-2.220446e-16,1.608082e-03,1.220934e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-2.670000e+01,-8.361131e-03,-3.148421e-18,-2.220446e-16,1.608082e-03,1.220935e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-2.668000e+01,-8.361131e-03,-3.552456e-18,-2.220446e-16,1.608082e-03,1.220935e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-2.666000e+01,-8.361131e-03,-3.985290e-18,-2.220446e-16,1.608082e-03,1.220935e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-2.664000e+01,-8.361131e-03,-4.074228e-18,-2.220446e-16,1.608082e-03,1.220935e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-2.662000e+01,-8.361131e-03,-5.294803e-18,-2.220446e-16,1.608082e-03,1.220935e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-2.660000e+01,-8.361131e-03,-4.746773e-18,-2.220446e-16,1.608082e-03,1.220935e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-2.658000e+01,-8.361131e-03,-4.932273e-18,-2.220446e-16,1.608082e-03,1.220935e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-2.656000e+01,-8.361131e-03,-4.809453e-18,-2.220446e-16,1.608082e-03,1.220935e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-2.654000e+01,-8.361131e-03,-4.755243e-18,-2.220446e-16,1.608082e-03,1.220935e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-2.652000e+01,-8.361131e-03,-3.544833e-18,-2.220446e-16,1.608082e-03,1.220935e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-2.650000e+01,-8.361131e-03,-4.253799e-18,-2.220446e-16,1.608082e-03,1.220935e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-2.648000e+01,-8.361131e-03,-3.700687e-18,-2.220446e-16,1.608082e-03,1.220935e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-2.646000e+01,-8.361131e-03,-6.545024e-18,-2.220446e-16,1.608082e-03,1.220935e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-2.644000e+01,-8.361131e-03,-8.704958e-18,-2.220446e-16,1.608082e-03,1.220935e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-2.642000e+01,-8.361131e-03,-1.168397e-17,-2.220446e-16,1.608082e-03,1.220935e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-2.640000e+01,-8.361131e-03,-1.311292e-17,-2.220446e-16,1.608082e-03,1.220935e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-2.638000e+01,-8.361131e-03,-1.343225e-17,-2.220446e-16,1.608082e-03,1.220935e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-2.636000e+01,-8.361131e-03,-1.364147e-17,-2.220446e-16,1.608082e-03,1.220935e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-2.634000e+01,-8.361130e-03,-1.554898e-17,-2.220446e-16,1.608082e-03,1.220935e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-2.632000e+01,-8.361130e-03,-1.616139e-17,-2.220446e-16,1.608082e-03,1.220935e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-2.630000e+01,-8.361130e-03,-1.641804e-17,-2.220446e-16,1.608082e-03,1.220936e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-2.628000e+01,-8.361130e-03,-1.845346e-17,-2.220446e-16,1.608082e-03,1.220936e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-2.626000e+01,-8.361130e-03,-1.688645e-17,-2.220446e-16,1.608083e-03,1.220936e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-2.624000e+01,-8.361130e-03,-1.591744e-17,-2.220446e-16,1.608083e-03,1.220936e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-2.622000e+01,-8.361130e-03,-1.508904e-17,-2.220446e-16,1.608083e-03,1.220936e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-2.620000e+01,-8.361130e-03,-1.158487e-17,-2.220446e-16,1.608083e-03,1.220936e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-2.618000e+01,-8.361130e-03,-9.437641e-18,-2.220446e-16,1.608083e-03,1.220936e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-2.616000e+01,-8.361130e-03,-1.184321e-17,-2.220446e-16,1.608083e-03,1.220936e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-2.614000e+01,-8.361130e-03,-1.098602e-17,-2.220446e-16,1.608083e-03,1.220936e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-2.612000e+01,-8.361130e-03,-1.078188e-17,-2.220446e-16,1.608083e-03,1.220936e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-2.610000e+01,-8.361130e-03,-9.727326e-18,-2.220446e-16,1.608083e-03,1.220936e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-2.608000e+01,-8.361130e-03,-1.068193e-17,-2.220446e-16,1.608083e-03,1.220936e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-2.606000e+01,-8.361130e-03,-9.018360e-18,-2.220446e-16,1.608083e-03,1.220936e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-2.604000e+01,-8.361130e-03,-8.538092e-18,-2.220446e-16,1.608083e-03,1.220936e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-2.602000e+01,-8.361130e-03,-7.266696e-18,-2.220446e-16,1.608083e-03,1.220936e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-2.600000e+01,-8.361130e-03,-3.963267e-18,-2.220446e-16,1.608083e-03,1.220936e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-2.598000e+01,-8.361130e-03,-1.799945e-18,-2.220446e-16,1.608083e-03,1.220936e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-2.596000e+01,-8.361130e-03,6.149459e-19,-2.220446e-16,1.608083e-03,1.220936e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-2.594000e+01,-8.361130e-03,4.471487e-18,-2.220446e-16,1.608083e-03,1.220936e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-2.592000e+01,-8.361130e-03,8.760015e-18,-2.220446e-16,1.608083e-03,1.220936e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-2.590000e+01,-8.361130e-03,1.170938e-17,-2.220446e-16,1.608083e-03,1.220936e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-2.588000e+01,-8.361130e-03,9.359714e-18,-2.220446e-16,1.608083e-03,1.220936e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
-2.586000e+01,-8.361130e-03,5.924995e-18,-2.220446e-16,1.608083e-03,1.220936e-04,-9.999949e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.773503e-01
